gaul_adm2,adm2_name,gaul_adm1,adm1_name
11336,Monteiro Lobato,689,Sao Paulo
11337,Morro Agudo,689,Sao Paulo
11338,Morungaba,689,Sao Paulo
11339,Motuca,689,Sao Paulo
11340,Murutinga Do Sul,689,Sao Paulo
11341,Nantes,689,Sao Paulo
11342,Narandiba,689,Sao Paulo
11343,Natividade Da Serra,689,Sao Paulo
11344,Nazare Paulista,689,Sao Paulo
11345,Neves Paulista,689,Sao Paulo
11346,Nhandeara,689,Sao Paulo
11347,Nipoa,689,Sao Paulo
11348,Nova Alianca,689,Sao Paulo
11349,Nova Campina,689,Sao Paulo
11350,Nova Canaa Paulista,689,Sao Paulo
11351,Nova Castilho,689,Sao Paulo
11352,Nova Europa,689,Sao Paulo
11353,Nova Granada,689,Sao Paulo
11354,Nova Guataporanga,689,Sao Paulo
11355,Nova Independencia,689,Sao Paulo
11356,Nova Luzitania,689,Sao Paulo
11357,Nova Odessa,689,Sao Paulo
11358,Novais,689,Sao Paulo
11359,Novo Horizonte,689,Sao Paulo
11360,Nuporanga,689,Sao Paulo
11361,Ocaucu,689,Sao Paulo
11362,Oleo,689,Sao Paulo
11363,Olimpia,689,Sao Paulo
11364,Onda Verde,689,Sao Paulo
11365,Oriente,689,Sao Paulo
11366,Orindiuva,689,Sao Paulo
11367,Orlandia,689,Sao Paulo
11368,Osasco,689,Sao Paulo
11369,Oscar Bressane,689,Sao Paulo
11370,Osvaldo Cruz,689,Sao Paulo
11371,Ourinhos,689,Sao Paulo
11372,Ouro Verde,689,Sao Paulo
11373,Ouroeste,689,Sao Paulo
11374,Pacaembu,689,Sao Paulo
11375,Palestina,689,Sao Paulo
11376,Palmares Paulista,689,Sao Paulo
11377,Palmeira D'oeste,689,Sao Paulo
11378,Palmital,689,Sao Paulo
11379,Panorama,689,Sao Paulo
11380,Paraguacu Paulista,689,Sao Paulo
11381,Paraibuna,689,Sao Paulo
11382,Paraiso,689,Sao Paulo
11383,Paranapanema,689,Sao Paulo
11384,Paranapua,689,Sao Paulo
11385,Parapua,689,Sao Paulo
11386,Pardinho,689,Sao Paulo
11387,Pariquera-Acu,689,Sao Paulo
11388,Parisi,689,Sao Paulo
11389,Patrocinio Paulista,689,Sao Paulo
11390,Pauliceia,689,Sao Paulo
11391,Paulinia,689,Sao Paulo
11392,Paulistania,689,Sao Paulo
11393,Paulo De Faria,689,Sao Paulo
11394,Pederneiras,689,Sao Paulo
11395,Pedra Bela,689,Sao Paulo
11396,Pedranopolis,689,Sao Paulo
11397,Pedregulho,689,Sao Paulo
11398,Pedreira,689,Sao Paulo
11399,Pedrinhas Paulista,689,Sao Paulo
11400,Pedro De Toledo,689,Sao Paulo
11401,Penapolis,689,Sao Paulo
11402,Pereira Barreto,689,Sao Paulo
11403,Pereiras,689,Sao Paulo
11404,Peruibe,689,Sao Paulo
11405,Piacatu,689,Sao Paulo
11406,Piedade,689,Sao Paulo
11407,Pilar Do Sul,689,Sao Paulo
11408,Pindamonhangaba,689,Sao Paulo
11409,Pindorama,689,Sao Paulo
11410,Pinhalzinho,689,Sao Paulo
11411,Piquerobi,689,Sao Paulo
11412,Piquete,689,Sao Paulo
11413,Piracaia,689,Sao Paulo
11414,Piracicaba,689,Sao Paulo
11415,Piraju,689,Sao Paulo
11416,Pirajui,689,Sao Paulo
11417,Pirangi,689,Sao Paulo
11418,Pirapora Do Bom Jesus,689,Sao Paulo
11419,Pirapozinho,689,Sao Paulo
11420,Pirassununga,689,Sao Paulo
11421,Piratininga,689,Sao Paulo
11422,Pitangueiras,689,Sao Paulo
11423,Planalto,689,Sao Paulo
11424,Platina,689,Sao Paulo
11425,Poa,689,Sao Paulo
11426,Poloni,689,Sao Paulo
11427,Pompeia,689,Sao Paulo
11428,Pongai,689,Sao Paulo
11429,Pontal,689,Sao Paulo
11430,Pontalinda,689,Sao Paulo
11431,Pontes Gestal,689,Sao Paulo
11432,Populina,689,Sao Paulo
11433,Porangaba,689,Sao Paulo
11434,Porto Feliz,689,Sao Paulo
11435,Porto Ferreira,689,Sao Paulo
11436,Potim,689,Sao Paulo
11437,Potirendaba,689,Sao Paulo
11438,Pracinha,689,Sao Paulo
11439,Pradopolis,689,Sao Paulo
11440,Praia Grande,689,Sao Paulo
11441,Pratania,689,Sao Paulo
11442,Presidente Alves,689,Sao Paulo
11443,Presidente Bernardes,689,Sao Paulo
11444,Presidente Epitacio,689,Sao Paulo
11445,Presidente Prudente,689,Sao Paulo
11446,Presidente Venceslau,689,Sao Paulo
11447,Promissao,689,Sao Paulo
11448,Quadra,689,Sao Paulo
11449,Quata,689,Sao Paulo
11450,Queiroz,689,Sao Paulo
11451,Queluz,689,Sao Paulo
11452,Quintana,689,Sao Paulo
11453,Rafard,689,Sao Paulo
11454,Rancharia,689,Sao Paulo
11455,Redencao Da Serra,689,Sao Paulo
11456,Regente Feijo,689,Sao Paulo
11457,Reginopolis,689,Sao Paulo
11458,Registro,689,Sao Paulo
11459,Restinga,689,Sao Paulo
11460,Ribeira,689,Sao Paulo
11461,Ribeirao Bonito,689,Sao Paulo
11462,Ribeirao Branco,689,Sao Paulo
11463,Ribeirao Corrente,689,Sao Paulo
11464,Ribeirao Do Sul,689,Sao Paulo
11465,Ribeirao Dos Indios,689,Sao Paulo
11466,Ribeirao Grande,689,Sao Paulo
11467,Ribeirao Pires,689,Sao Paulo
11468,Ribeirao Preto,689,Sao Paulo
11469,Rifaina,689,Sao Paulo
11470,Rincao,689,Sao Paulo
11471,Rinopolis,689,Sao Paulo
11472,Rio Claro,689,Sao Paulo
11473,Rio Das Pedras,689,Sao Paulo
11474,Rio Grande Da Serra,689,Sao Paulo
11475,Riolandia,689,Sao Paulo
11476,Riversul,689,Sao Paulo
11477,Rosana,689,Sao Paulo
11478,Roseira,689,Sao Paulo
11479,Rubiacea,689,Sao Paulo
11480,Rubineia,689,Sao Paulo
11481,Sabino,689,Sao Paulo
11482,Sagres,689,Sao Paulo
11483,Sales,689,Sao Paulo
11484,Sales Oliveira,689,Sao Paulo
11485,Salesopolis,689,Sao Paulo
11486,Salmourao,689,Sao Paulo
11487,Saltinho,689,Sao Paulo
11488,Salto,689,Sao Paulo
11489,Salto De Pirapora,689,Sao Paulo
11490,Salto Grande,689,Sao Paulo
11491,Sandovalina,689,Sao Paulo
11492,Santa Adelia,689,Sao Paulo
11493,Santa Albertina,689,Sao Paulo
11494,Santa Barbara D'oeste,689,Sao Paulo
11495,Santa Branca,689,Sao Paulo
11496,Santa Clara D'oeste,689,Sao Paulo
11497,Santa Cruz Da Conceicao,689,Sao Paulo
11498,Santa Cruz Da Esperanca,689,Sao Paulo
11499,Santa Cruz Das Palmeiras,689,Sao Paulo
11500,Santa Cruz Do Rio Pardo,689,Sao Paulo
11501,Santa Ernestina,689,Sao Paulo
11502,Santa Fe Do Sul,689,Sao Paulo
11503,Santa Gertrudes,689,Sao Paulo
11504,Santa Isabel,689,Sao Paulo
11505,Santa Lucia,689,Sao Paulo
11506,Santa Maria Da Serra,689,Sao Paulo
11507,Santa Mercedes,689,Sao Paulo
11508,Santa Rita D'oeste,689,Sao Paulo
11509,Santa Rita Do Passa Quatro,689,Sao Paulo
11510,Santa Rosa De Viterbo,689,Sao Paulo
11511,Santa Salete,689,Sao Paulo
11512,Santana Da Ponte Pensa,689,Sao Paulo
11513,Santana De Parnaiba,689,Sao Paulo
11514,Santo Anastacio,689,Sao Paulo
11515,Santo Andre,689,Sao Paulo
11516,Santo Antonio Da Alegria,689,Sao Paulo
11517,Santo Antonio De Posse,689,Sao Paulo
11518,Santo Antonio Do Aracangua,689,Sao Paulo
11519,Santo Antonio Do Jardim,689,Sao Paulo
11520,Santo Antonio Do Pinhal,689,Sao Paulo
11521,Santo Expedito,689,Sao Paulo
11522,Santopolis Do Aguapei,689,Sao Paulo
11523,Santos,689,Sao Paulo
11524,Sao Bento Do Sapucai,689,Sao Paulo
11525,Sao Bernardo Do Campo,689,Sao Paulo
11526,Sao Caetano Do Sul,689,Sao Paulo
11527,Sao Carlos,689,Sao Paulo
11528,Sao Francisco,689,Sao Paulo
11529,Sao Joao Da Boa Vista,689,Sao Paulo
11530,Sao Joao Das Duas Pontes,689,Sao Paulo
11531,Sao Joao De Iracema,689,Sao Paulo
11532,Sao Joao Do Pau D'alho,689,Sao Paulo
11533,Sao Joaquim Da Barra,689,Sao Paulo
11534,Sao Jose Da Bela Vista,689,Sao Paulo
11535,Sao Jose Do Barreiro,689,Sao Paulo
11536,Sao Jose Do Rio Pardo,689,Sao Paulo
11537,Sao Jose Do Rio Preto,689,Sao Paulo
11538,Sao Jose Dos Campos,689,Sao Paulo
11539,Sao Lourenco Da Serra,689,Sao Paulo
11540,Sao Luis Do Paraitinga,689,Sao Paulo
11541,Sao Manuel,689,Sao Paulo
11542,Sao Miguel Arcanjo,689,Sao Paulo
11543,Sao Paulo,689,Sao Paulo
11544,Sao Pedro,689,Sao Paulo
11545,Sao Pedro Do Turvo,689,Sao Paulo
11546,Sao Roque,689,Sao Paulo
11547,Sao Sebastiao,689,Sao Paulo
11548,Sao Sebastiao Da Grama,689,Sao Paulo
11549,Sao Simao,689,Sao Paulo
11550,Sao Vicente,689,Sao Paulo
11551,Sarapui,689,Sao Paulo
11552,Sarutaia,689,Sao Paulo
11553,Sebastianopolis Do Sul,689,Sao Paulo
11554,Serra Azul,689,Sao Paulo
11555,Serra Negra,689,Sao Paulo
11556,Serrana,689,Sao Paulo
11557,Sertaozinho,689,Sao Paulo
11558,Sete Barras,689,Sao Paulo
11559,Severinia,689,Sao Paulo
11560,Silveiras,689,Sao Paulo
11561,Socorro,689,Sao Paulo
11562,Sorocaba,689,Sao Paulo
11563,Sud Menucci,689,Sao Paulo
11564,Sumare,689,Sao Paulo
11565,Suzanapolis,689,Sao Paulo
11566,Suzano,689,Sao Paulo
11567,Tabapua,689,Sao Paulo
11568,Tabatinga,689,Sao Paulo
11569,Taboao Da Serra,689,Sao Paulo
11570,Taciba,689,Sao Paulo
11571,Taguai,689,Sao Paulo
11572,Taiacu,689,Sao Paulo
11573,Taiuva,689,Sao Paulo
11574,Tambau,689,Sao Paulo
11575,Tanabi,689,Sao Paulo
11576,Tapirai,689,Sao Paulo
11577,Tapiratiba,689,Sao Paulo
11578,Taquaral,689,Sao Paulo
11579,Taquaritinga,689,Sao Paulo
11580,Taquarituba,689,Sao Paulo
11581,Taquarivai,689,Sao Paulo
11582,Tarabai,689,Sao Paulo
11583,Taruma,689,Sao Paulo
11584,Tatui,689,Sao Paulo
11585,Taubate,689,Sao Paulo
11586,Tejupa,689,Sao Paulo
11587,Teodoro Sampaio,689,Sao Paulo
11588,Terra Roxa,689,Sao Paulo
11589,Tiete,689,Sao Paulo
11590,Timburi,689,Sao Paulo
11591,Torre De Pedra,689,Sao Paulo
11592,Torrinha,689,Sao Paulo
11593,Trabiju,689,Sao Paulo
11594,Tremembe,689,Sao Paulo
11595,Tres Fronteiras,689,Sao Paulo
11596,Tuiuti,689,Sao Paulo
11597,Tupa,689,Sao Paulo
11598,Tupi Paulista,689,Sao Paulo
11599,Turiuba,689,Sao Paulo
11600,Turmalina,689,Sao Paulo
11601,Ubarana,689,Sao Paulo
11602,Ubatuba,689,Sao Paulo
11603,Ubirajara,689,Sao Paulo
11604,Uchoa,689,Sao Paulo
11605,Uniao Paulista,689,Sao Paulo
11606,Urania,689,Sao Paulo
11607,Uru,689,Sao Paulo
11608,Urupes,689,Sao Paulo
11609,Valentim Gentil,689,Sao Paulo
11610,Valinhos,689,Sao Paulo
11611,Valparaiso,689,Sao Paulo
11612,Vargem,689,Sao Paulo
11613,Vargem Grande Do Sul,689,Sao Paulo
11614,Vargem Grande Paulista,689,Sao Paulo
11615,Varzea Paulista,689,Sao Paulo
11616,Vera Cruz,689,Sao Paulo
11617,Vinhedo,689,Sao Paulo
11618,Viradouro,689,Sao Paulo
11619,Vista Alegre Do Alto,689,Sao Paulo
11620,Vitoria Brasil,689,Sao Paulo
11621,Votorantim,689,Sao Paulo
11622,Votuporanga,689,Sao Paulo
11623,Zacarias,689,Sao Paulo
11624,Amparo De Sao Francisco,690,Sergipe
11625,Aquidaba,690,Sergipe
11626,Aracaju,690,Sergipe
11627,Araua,690,Sergipe
11628,Areia Branca,690,Sergipe
11629,Barra Dos Coqueiros,690,Sergipe
11630,Boquim,690,Sergipe
11631,Brejo Grande,690,Sergipe
11632,Campo Do Brito,690,Sergipe
11633,Canavieiras,669,Bahia
11634,Canhoba,690,Sergipe
11635,Caninde De Sao Francisco,690,Sergipe
11636,Capela,690,Sergipe
11637,Carira,690,Sergipe
11638,Carmopolis,690,Sergipe
11639,Cedro De Sao Joao,690,Sergipe
11640,Cristinapolis,690,Sergipe
11641,Cumbe,690,Sergipe
11642,Divina Pastora,690,Sergipe
11643,Estancia,690,Sergipe
11644,Feira Nova,690,Sergipe
11645,Frei Paulo,690,Sergipe
11646,Gararu,690,Sergipe
11647,General Maynard,690,Sergipe
11648,Gracho Cardoso,690,Sergipe
11649,Ilha Das Flores,690,Sergipe
11650,Indiaroba,690,Sergipe
11651,Itabaiana,690,Sergipe
11652,Itabaianinha,690,Sergipe
11653,Itabi,690,Sergipe
11654,Itaporanga D'ajuda,690,Sergipe
11655,Japaratuba,690,Sergipe
11656,Japoata,690,Sergipe
11657,Lagarto,690,Sergipe
11658,Laranjeiras,690,Sergipe
11659,Macambira,690,Sergipe
11660,Malhada Dos Bois,690,Sergipe
11661,Malhador,690,Sergipe
11662,Maruim,690,Sergipe
11663,Moita Bonita,690,Sergipe
11664,Monte Alegre De Sergipe,690,Sergipe
11665,Muribeca,690,Sergipe
11666,Neopolis,690,Sergipe
11667,Nossa Senhora Aparecida,690,Sergipe
11668,Nossa Senhora Da Gloria,690,Sergipe
11669,Nossa Senhora Das Dores,690,Sergipe
11670,Nossa Senhora De Lourdes,690,Sergipe
11671,Nossa Senhora Do Socorro,690,Sergipe
11672,Pacatuba,690,Sergipe
11673,Pedra Mole,690,Sergipe
11674,Pedrinhas,690,Sergipe
11675,Pinhao,690,Sergipe
11676,Pirambu,690,Sergipe
11677,Poco Redondo,690,Sergipe
11678,Poco Verde,690,Sergipe
11679,Porto Da Folha,690,Sergipe
11680,Propria,690,Sergipe
11681,Riachao Do Dantas,690,Sergipe
11682,Riachuelo,690,Sergipe
11683,Ribeiropolis,690,Sergipe
11684,Rosario Do Catete,690,Sergipe
11685,Salgado,690,Sergipe
11686,Santa Luzia Do Itanhy,690,Sergipe
11687,Santa Rosa De Lima,690,Sergipe
11688,Santana Do Sao Francisco,690,Sergipe
11689,Santo Amaro Das Brotas,690,Sergipe
11690,Sao Cristovao,690,Sergipe
11691,Sao Domingos,690,Sergipe
11692,Sao Francisco,690,Sergipe
11693,Sao Miguel Do Aleixo,690,Sergipe
11694,Simao Dias,690,Sergipe
11695,Siriri,690,Sergipe
11696,Telha,690,Sergipe
11697,Tobias Barreto,690,Sergipe
11698,Tomar Do Geru,690,Sergipe
11699,Umbauba,690,Sergipe
11700,Abreulandia,691,Tocantins
11701,Aguiarnopolis,691,Tocantins
11702,Alianca Do Tocantins,691,Tocantins
11703,Almas,691,Tocantins
11704,Alvorada,691,Tocantins
11705,Ananas,691,Tocantins
11706,Angico,691,Tocantins
11707,Aparecida Do Rio Negro,691,Tocantins
11708,Aragominas,691,Tocantins
11709,Araguacema,691,Tocantins
11710,Araguacu,691,Tocantins
11711,Araguaina,691,Tocantins
11712,Araguana,691,Tocantins
11713,Araguatins,691,Tocantins
11714,Arapoema,691,Tocantins
11715,Arraias,691,Tocantins
11716,Augustinopolis,691,Tocantins
11717,Aurora Do Tocantins,691,Tocantins
11718,Axixa Do Tocantins,691,Tocantins
11719,Babaculandia,691,Tocantins
11720,Bandeirantes Do Tocantins,691,Tocantins
11721,Barra Do Ouro,691,Tocantins
11722,Barrolandia,691,Tocantins
11723,Bernardo Sayao,691,Tocantins
11724,Bom Jesus Do Tocantins,691,Tocantins
11725,Brasilandia Do Tocantins,691,Tocantins
11726,Brejinho De Nazare,691,Tocantins
11727,Buriti Do Tocantins,691,Tocantins
11728,Cachoeirinha,691,Tocantins
11729,Campos Lindos,691,Tocantins
11730,Cariri Do Tocantins,691,Tocantins
11731,Carmolandia,691,Tocantins
11732,Carrasco Bonito,691,Tocantins
11733,Caseara,691,Tocantins
11734,Centenario,691,Tocantins
11735,Chapada Da Natividade,691,Tocantins
11736,Chapada De Areia,691,Tocantins
11737,Colinas Do Tocantins,691,Tocantins
11738,Colmeia,691,Tocantins
11739,Combinado,691,Tocantins
11740,Conceicao Do Tocantins,691,Tocantins
11741,Couto De Magalhaes,691,Tocantins
11742,Cristalandia,691,Tocantins
11743,Crixas Do Tocantins,691,Tocantins
11744,Darcinopolis,691,Tocantins
11745,Dianopolis,691,Tocantins
11746,Divinopolis Do Tocantins,691,Tocantins
11747,Dois Irmaos Do Tocantins,691,Tocantins
11748,Duere,691,Tocantins
11749,Esperantina,691,Tocantins
11750,Fatima,691,Tocantins
11751,Figueiropolis,691,Tocantins
11752,Filadelfia,691,Tocantins
11753,Formoso Do Araguaia,691,Tocantins
11754,Fortaleza Do Tabocao,691,Tocantins
11755,Goianorte,691,Tocantins
11756,Goiatins,691,Tocantins
11757,Guarai,691,Tocantins
11758,Gurupi,691,Tocantins
11759,Ipueiras,691,Tocantins
11760,Itacaja,691,Tocantins
11761,Itaguatins,691,Tocantins
11762,Itapiratins,691,Tocantins
11763,Itapora Do Tocantins,691,Tocantins
11764,Jau Do Tocantins,691,Tocantins
11765,Juarina,691,Tocantins
11766,Lagoa Da Confusao,691,Tocantins
11767,Lagoa Do Tocantins,691,Tocantins
11768,Lajeado,691,Tocantins
11769,Lavandeira,691,Tocantins
11770,Lizarda,691,Tocantins
11771,Luzinopolis,691,Tocantins
11772,Marianopolis Do Tocantins,691,Tocantins
11773,Mateiros,691,Tocantins
11774,Maurilandia Do Tocantins,691,Tocantins
11775,Miracema Do Tocantins,691,Tocantins
11776,Miranorte,691,Tocantins
11777,Monte Do Carmo,691,Tocantins
11778,Monte Santo Do Tocantins,691,Tocantins
11779,Mosquito,691,Tocantins
11780,Muricilandia,691,Tocantins
11781,Natividade,691,Tocantins
11782,Nazare,691,Tocantins
11783,Nova Olinda,691,Tocantins
11784,Nova Rosalandia,691,Tocantins
11785,Novo Acordo,691,Tocantins
11786,Novo Alegre,691,Tocantins
11787,Novo Jardim,691,Tocantins
11788,Oliveira De Fatima,691,Tocantins
11789,Palmas,691,Tocantins
11790,Palmeirante,691,Tocantins
11791,Palmeiropolis,691,Tocantins
11792,Paraiso Do Tocantins,691,Tocantins
11793,Parana,691,Tocantins
11794,Pau D'arco,691,Tocantins
11795,Pedro Afonso,691,Tocantins
11796,Peixe,691,Tocantins
11797,Pequizeiro,691,Tocantins
11798,Pindorama Do Tocantins,691,Tocantins
11799,Piraque,691,Tocantins
11800,Pium,691,Tocantins
11801,Ponte Alta Do Bom Jesus,691,Tocantins
11802,Ponte Alta Do Tocantins,691,Tocantins
11803,Porto Alegre Do Tocantins,691,Tocantins
11804,Porto Nacional,691,Tocantins
11805,Praia Norte,691,Tocantins
11806,Presidente Kennedy,691,Tocantins
11807,Pugmil,691,Tocantins
11808,Recursolandia,691,Tocantins
11809,Riachinho,691,Tocantins
11810,Rio Da Conceicao,691,Tocantins
11811,Rio Dos Bois,691,Tocantins
11812,Rio Sono,691,Tocantins
11813,Sampaio,691,Tocantins
11814,Sandolandia,691,Tocantins
11815,Santa Fe Do Araguaia,691,Tocantins
11816,Santa Maria Do Tocantins,691,Tocantins
11817,Santa Rita Do Tocantins,691,Tocantins
11818,Santa Rosa Do Tocantins,691,Tocantins
11819,Santa Tereza Do Tocantins,691,Tocantins
11820,Santa Terezinha Do Tocantins,691,Tocantins
11821,Sao Bento Do Tocantins,691,Tocantins
11822,Sao Felix Do Tocantins,691,Tocantins
11823,Sao Miguel Do Tocantins,691,Tocantins
11824,Sao Salvador Do Tocantins,691,Tocantins
11825,Sao Sebastiao Do Tocantins,691,Tocantins
11826,Sao Valerio Da Natividade,691,Tocantins
11827,Silvanopolis,691,Tocantins
11828,Sitio Novo Do Tocantins,691,Tocantins
11829,Sucupira,691,Tocantins
11830,Taguatinga,691,Tocantins
11831,Taipas Do Tocantins,691,Tocantins
11832,Talisma,691,Tocantins
11833,Tocantinia,691,Tocantins
11834,Tocantinopolis,691,Tocantins
11835,Tupirama,691,Tocantins
11836,Tupiratins,691,Tocantins
11837,Wanderlandia,691,Tocantins
11838,Xambioa,691,Tocantins
11839,Name Unknown,NA,NA
11840,Name Unknown,NA,NA
11841,Name Unknown,NA,NA
11842,Name Unknown,NA,NA
